,movie_id,year,title,summary
203,118618,2014,꼬마 니콜라의 여름방학,"여름방학을 맞아 가족들과 함께 바캉스를 떠난 니콜라! 여친 마리와의 이별의 아쉬움을 뒤로 한 채 니콜라는 바닷가 여행지에서 새로운 친구들을 사귄다. 호텔 주인 아들이라 바캉스가 따로 없는 ‘블레즈’, 뭐든지 주워먹는 땅그지 ‘프뤽튀에’, 영국식 영어 액센트 불어를 작렬하는 ‘드조드조’, 하루 종일 징징대는 울보 ‘크레팽’, 완전 짜증나는 우기기 대장 ‘꼼므’까지! 그런데 이게 웬 날벼락? 아빠 친구의 딸인 부릅뜬 눈의 수상한 그녀 ‘이자벨’과 결혼시켜야겠다는 것이 아닌가! 마리와의 결혼을 꿈꾸던 니콜라는 억지로 생긴 이 ‘썸녀’를 제거하기 위해 친구들과 작전에 나선다. 그런데 허걱~ 자꾸만 이자벨에게 눈길이 가는데… 니콜라의 잊지 못할 여름방학은 지금부터 시작이다!"
204,120053,2014,꼬마영웅 경찰차 프로디2,"언제나 용감무쌍하게 마을을 지키는 꼬마영웅 경찰차 프로디! 어느 날, 마을의 동물을 잡아가려는 나쁜 밀렵꾼 모녀가 마을에 나타난다. 모녀의 계략으로 마을의 동물 친구들이 하나 둘 사라지기 시작하고 마을의 자랑인 어미 독수리까지 새끼를 품은 알을 남겨둔 채 사라지고 마는데... 프로디는 알에서 깨어난 아기 독수리의 엄마가 되어주는 한편, 수다쟁이 수달 도티와 함께 아기 독수리의 진짜 엄마를 찾아주기 위해 나선다. 과연 프로디는 악당 모녀에게서 동물 친구들을 구할 수 있을까?"
205,125774,2014,꼬마잠수함 올리,"꼬마잠수함 올리와 베스는 어느 날 무지개 해적 선장의 증손자라고 떠들고 다니는 해달 밥시를 만나 함께 보물을 찾기 위한 모험을 떠나게 된다. 하지만, 무시무시한 바다 악당 샤크스킨 일당 역시 소문을 듣고 세 친구의 뒤를 쫓기 시작하는데…전설 속의 무지개 해적단을 만나는데 성공하지만 샤크스킨의 함정에 빠져차가운 얼음 속에 갇혀버린 올리와 친구들. 그들은 과연 무사히 위험에서 벗어나 보물을 찾을 수 있을까?"
206,101939,2014,꼬마잠수함 올리 2,"특수해저연구소훈련생 잠수함 ‘올리’와 ‘베스’.고속잠수정 스키드, 수다쟁이 소라게 ‘브랜트’와 함께 심해 잠수 자격증 따기, 해양 생물 운반하기 등 위험천만한 과정을 무사히 소화해내고 졸업식을 맞이하게 된다.마침내 올리와 베스는 세계 최고의 잠수함 ‘디’가 참석한 가운데 졸업을 위한 마지막 테스트를 받게 되는데…과연 올리와 베스는 훈련 과정을 모두 마치고정식 탐사용 잠수함이 되어 드넓은 바다로 출동할 수 있을까?!"
207,86730,2014,꽃과 뱀 3,"음악을 전공하고 첼로리스트로 활동하고 있는 매혹적인 여자, 카이토 시즈코는 자신을 뒷바라지 해 주던 나이 많은 부자와 결혼을 하여 평탄한 삶을 보내던 중 남편이 갑작스럽게 죽게 되면서 다른 대그룹의 회장 부인으로 가게 되고 출장을 가있는 사이 남편을 기다리며 외딴 곳 별장에 머무르게 되면서 남편의 하녀와 집사들에게 온갖 성적 고문과 시련을 당하게 되는데… 이 모든 성적학대를 지시한 사람은 가장 가까운 어딘가에서 그녀를 지켜보고 있다."
208,127192,2014,꽃과 뱀: 더 제로,일반 여성을 납치하여 성적 노예로 삼아 실시간 스트리밍으로 생중계하는 불법웹사이트 ‘바빌론’. 그들을 처단하기 위해 스스로 성적 노예가 되어 추적하는 여형사 미사키와 남편의 빚을 갚기 위해 바빌론에 들어오게 된 그곳에 감금 된 시즈코. 주체할 수 없는 성욕에 괴로워하는 전업주부 루리. 이 세 여자는 각기 다른 이유로 ‘바빌론’에 모이게 된다. 어릴 적부터 ‘바빌론’에 교육받아 온 냉혈 안 ‘에디’ 여자를 가지고 무슨 짓을 하던 아무런 가책도 성욕도 느끼지 못한다. 하지만 착한 시즈코에게 어느 샌가 태어나 처음 느끼는 감정을 가지게 되고 그들은 만인들 앞에서 성 학대가 아닌 진정한 둘만의 교감을 가지게 된다. 그리고 밝혀지는 ‘바빌론’의 계획된 무시무시한 충격적 진실이 그들에게 덮쳐오는데……
209,121119,2014,꽃과 뱀의 비밀정사,미사키와 사나에는 어릴 적 친구로 둘 다 꽃꽂이를 하고 있지만 꽃꽂이 대회에서 사나에가 우승을 한다. 뭔가 2% 부족함을 느낀 미사키는 사나에에게 그녀가 배우고 있다는 쿠로다 소우케 선생을 소개해 달라고 부탁한다. 그러나 사나에는 비록 미사키가 친구이지만 라이벌이라고 생각해 미사키의 부탁을 거절했다가 쿠로다 소우케 선생한테 야단을 맞는다. 우여곡절 끝에 쿠로다 소우케 선생에게 꽃꽂이 수업을 받기로 한 미사키는 음란하고 파격적인 쿠로다의 수업에 갈등을 하는데....
210,123092,2014,꽃잎의 기모노부인,"경제적으로 충족되어 있지만 남편의 긴 해외 출장 때문에 외로움을 견디지 못 하고 괜히 심술만 부리며 다니는 레이미. 집앞 공사 현장의 인부들에게 심한 언동을 하게 되고 결국 그 남자들에게 범해진다. 하지만 그로 인해 새로운 즐거움을 눈을 뜨게 된다. 레이코는 지루한 일상에서 탈피하고자 꽃꽂이 교실에 다니기 시작하지만 곧 꽃꽂이 선생에게 정념을 품게 된다. 그리고 그 선생은 레이코에게 새로운 작품을 만들기 위한 도움을 요청하고, 그것은 다름 아닌 레이코가 꽃이 되는 것이었다. 그리고 충격적인 쾌락 속으로 빠져드는 두 사람. 어느날 우연히 폰섹스에 빠지게 된 주부 마리에. 점점 심해지는 상대의 요구에 응하면서 그녀는 엄청난 쾌감을 느끼게 되고 급기야 폰섹스 상대인 그와의 만남을 갈구하게 된다. 하지만 이를 계기로 그는 그녀와의 연락을 끊게 되고, 그녀는 다른 사람을 찾아 폰섹스의 쾌감을 이어가려 한다. 평범한 주부 치에코는 얼마 전부터 수입과 취미를 겸해 호텔 콜걸 아르바이트를 시작했다. 하지만 조금 얼빠진 남편의 회사 상사가 자신의 손님임을 알게 되고, 그는 곧 남편의 승진을 빌미로 여러 요구를 하기 시작한다. 남편의 출세를 위해서라고 말하면서 스스로의 쾌락을 좇아 빠져드는 그녀.  남편이 과로사로 세상을 떠날 때 다른 남자와 정사를 즐기고 있었던 그녀. 남편의 죽음을 계기로 그 관계를 청산하려 하지만 남은 빚과 외로움 때문에 다시 더 깊이 그 관계 속으로 도피하게 된다."
211,101953,2014,꾸뻬씨의 행복여행,"매일 같이 불행하다고 외치는 사람들을 만나는 런던의 정신과 의사 ‘헥터’,과연 진정한 행복이란 뭘까 궁금해진 그는 모든 걸 제쳐두고 훌쩍 행복을 찾기 위한 여행을 떠난다.돈이 행복의 조건이라고 생각하는 상하이의 은행가,가족과 행복하게 살고 싶은 아프리카의 마약 밀매상,생애 마지막 여행을 떠난 말기암 환자,그리고 가슴 속에 간직해둔 LA의 첫사랑까지‘헥터’는 여행지에서 만난 수많은 인연들을 통해 그는 리스트를 완성해 나간다.설레고 흥겹고 즐거운 그리고 때로는 위험천만하기까지 한 여행의 순간들,진정한 행복의 비밀을 찾아 떠난 정신과 의사의 버라이어티한 어드벤처가 시작된다!"
212,109778,2014,끝까지 간다,"어머니의 장례식 날, 급한 연락을 받고 경찰서로 향하던 형사 ‘고건수’(이선균). 아내의 이혼 통보, 갑작스런 내사 소식까지,스트레스 폭발 직전의 건수는 실수로 사람을 치는 사고를 일으키고 만다.  되돌릴 수 없는 상황! 어떻게든 모면해야 하는 건수는누구도 찾을 수 없는 곳, 바로 어머니의 관 속에 시체를 숨긴다.   끝났다고 생각한 순간, 놈이 나타났다!하지만 곧 경찰 내부에서 실종 및 뺑소니 사건에 대한 수사가 시작되고범인이 다름아닌 자기 자신인 건수는 이를 은폐하기 위해 애쓴다. 그러던 어느 날, 사건의 모든 걸 알고 있다는 정체불명의 목격자 ‘박창민’(조진웅)이 등장하고,목적을 감춘 채 건수를 조여오는 창민의 협박 속 건수의 상황은 예측할 수 없는 위기로 치달아 가는데…! 절체절명 형사의 마지막 반격되돌릴 수 없다면, 끝까지 간다!"
213,115507,2014,나가요 미스콜,"서울 강남 화류계를 주름잡던 미스 신(민송아), 미스 고(한규리), 미스 최(유선영), 미스 리(태우) 4명의 아가씨는 고단한 화류계 생활과 자신들이 처한 비참한 현실에 환멸을 느끼고 미스 리의 고향인 전북 진안으로 떠난다. 그 곳에서 '미스 콜 다방'을 개업하고 그 지역 일대 남자들의 마음을 사로잡아 버린다.  우연히 그녀들의 모습이 인터넷에 떠돌게 되고 쭉쭉빵빵 그녀들을 보기 위해 찾아온 사람들로 다방은 문전성시를 이루게 되며 유명세를 타기 시작한다.그러던 어느 날, 과거에 같이 일했던 왕마담이 그녀들을 찾아 다방으로 오게 되는데.."
214,53545,2014,나는 네가 캠퍼스에서 한 일을 알고 있다,"집단 따돌림의 피해자 대런, 그를 괴롭히는 브래들리와 그의 패거리들을 향한 피의 복수가 시작된다.뚱뚱하고 천식을 앓고 있는 대런은 친구들의 괴롭힘으로 인해 자살을 선택하게 되고 자신을 괴롭히던 패거리들을 한 사람씩 자신을 괴롭혔던 방식으로 처단하게 된다. 그 가운데 자신이 짝사랑 하던 엄친아인 져스틴도 그 무리에 일원이 되자 그녀에게도 상상할 수 없는 극한의 괴로움을 선사하며 헤어나올 수 없는 파멸의 구덩이로 던져버린다!살아 있는 듯 살아 있지 않은…복수의 끝은 과연 무엇일까"
215,125838,2014,나는 야한 여자가 좋다,"혈기 왕성한 펜싱 선수인 민수(김태한)는 세계랭킹에 오를 정도의 타고난 실력과 훤칠한 외모로 주변에 여자가 끊이질 않는다. 그런 민수의 유치원 시절부터의 단짝 애인인 지예(서리슬)는 민수와 뜨거운 커플 사이이지만, 시도 때도 없이 밝히고 섹스만 요구하는 민수에게 점점 혐오스러움을 느낀다. 인기 많고 잘나가는 민수에 비해 매번 실력부족을 탓하며 번번히 남자파트너를 구해야만 하는 지예는 어느 날 새 파트너인 동준을 만나게 되고 이전까지와는 다른 새로운 감정을 느낀다. 한편, 결별선고를 받은 민수는 뒤늦게 지예를 향한 진실한 사랑을 확인하고 지예를 되찾으려 하는데…"
216,129706,2014,나는 야한 여자가 좋다 2,"빼어난 외모와 능력은 물론 야한 매력까지 갖춘 패션디자이너 수연(설효주)은 늘 일에만 빠져지내며, 결혼에는 도통 관심이 없다. 그런 수연은 어느 날, 애인 천태평(배건식)에게 계약 동거를 하자는 제의를 한다. 수연은 주1회 동침을 원칙으로 한다는 동거계약 조항들을 써 내려가고, 태평과동거를 시작하게 된다. 그러던 어느 날, 수연 앞에 미국 유학시절 사귀었던 옛 남자친구인 재벌 2세 윤민우가 나타나고, 다시 시작하고 싶다는 사랑고백을 받게 된다. 수연은 태평과의 동거 사실을 감추면서 민우를 계속 만나게 되고, 평소보다 귀가 시간이 늦고, 잠자리를 거부하는 수연에게서 이상한 낌새를 느끼는 태평. 그 후로 둘은 티격태격 싸우는 일이 잦아지면서 결국 수연은태평에게 이별을 선언한다. 태평과 헤어진 수연은 옛 남자친구 민우에게 결혼 제의를 해보지만갈수록 공허함만 커져 가는데 … …"
217,116234,2014,나를 찾아줘,"모두가 부러워하는 삶을 살아가는 완벽한 커플 닉&에이미. 결혼 5주년 기념일 아침, 에이미가 흔적도 없이 실종된다. 유년시절 어린이 동화시리즈 ‘어메이징 에이미’의 실제 여주인공이었던 유명인사 아내가 사라지자, 세상은 그녀의 실종사건으로 떠들썩해진다. 한편 경찰은, 에이미가 결혼기념일 선물로 숨겨뒀던 편지와 함께곳곳에서 드러나는 단서들로 남편 닉을 유력한 용의자로 지목한다.미디어들이 살인 용의자 닉의 일거수일투족을 보도하기 시작하고,시간이 갈수록 세상의 관심이 그에게 더욱 집중된다. 과연 닉은 아내를 죽였을까? 진실은 무엇일까?"
218,103321,2014,나쁜 이웃들,"갓 태어난 아기와 함께 내집 마련의 꿈을 이룬 신혼 부부 맥(세스 로건)과 켈리(로즈 번)는 깔끔하고 조용한 주택가 마을로 이사를 한다. 모든 것을 다 이룬 듯 마냥 행복해하던 이들의 기쁨도 잠시, 옆집에 50명의 섹시가이들이 시끌벅적하게 새로 이사를 오게 된다. 그들은 바로 대학교 남학생 클럽이자 파티 클럽인 ‘델타 싸이’. 50명의 파티보이들은 조용히 해달라는 맥과 켈리 부부를 끌어들이기 위해 하우스 파티에 초대하고, 이들의 계략을 눈치 채지 못한 맥과 켈리 부부는 이들과 함께 진탕 신나게 놀고 난 후 쿨하게 평화협상을 맺고 집으로 돌아온다. 하지만 이들의 시도 때도 없이 계속되는 파티 소음과 난장판에 맥과 켈리 부부는 참다 못해 경찰에 신고하지만 이도 통하지 않자 부부는 급기야 파티를 열지 못하도록 갖가지 기막힌 훼방을 놓게 되고, 이에 델타 싸이도 돌변하기 시작하는데…과연 맥과 켈리는 평화롭고 행복한 가정을 지킬 수 있을까?"
219,37674,2014,나스 안달루시아의 여름,"세계 3대 자전거 레이스 대회 중 하나인 스페인 '벨타 아 에스파냐(Vuelta a Espana)가 진행되고 있는 안달루시아 지방을 배경으로 레이서 페페와 그의 형, 그리고 페페의 전애인이었으며 그의 형과 결혼하는 카르멘이 주요 인물들이다."
220,100828,2014,나의 독재자,"최초의 남북정상회담을 앞두고,무명 배우 ‘성근’(설경구)은 회담 리허설을 위한 김일성의 대역 오디션에 합격한다.생애 첫 주인공의 역할에 말투부터 제스처 하나까지 필사적으로 몰입하는 성근.결국 남북정상회담은 무산되지만, 그는 김일성 역에서 빠져 나오지 못한다.그로부터 20여년 후스스로를 여전히 김일성이라 믿는 아버지 성근 때문에 미치기 직전인 아들 ‘태식’(박해일).빚 청산을 위해 어쩔 수 없이 아버지를 다시 옛집으로 모셔온 태식은짝퉁 수령동지와 조용할 날 없는 하루하루를 보내는데...!대한민국 한복판,짝퉁 수령동지 아버지와 인생 꼬여버린 아들22년간 숨겨온 위대한 비밀이 밝혀진다!"
221,105783,2014,나의 라임 오렌지 나무,"하루가 멀다하고 말썽을 부리는 공상가 제제는 뽀르뚜가 아저씨의 차에 매달리는 장난을 치다 혼난 후 서로 이를 가는 원수 사이가 되었다. 하지만 발을 다친 제제를 뽀르뚜가가 도와주면서 그들은 비밀 친구가 되고, 제제는 그에게 사랑을 주고 받는 방법을 배우기 시작한다. 하지만 생애 첫 이별 역시 그를 통해 알게 되는데..."
222,86104,2014,나의 멋진 친구들,"알렉스는 연극배우이지만 존재감도 재능도 없는 반 백수신세. 결국 극단에서 쫓겨나고 여자친구에게서도 이별통보를 받는다. 지적 장애인시설에서 일하게 된 알렉스는 매일이 실수연발, 좌충우돌의 연속이지만 순수하고 특별한 재능을 가진 이들과 점차 마음을 열고 친구가 된다. 알렉스는 이들에게 폐쇄적인 생활에서 탈피해 세상 밖으로 나갈 것을 권유하지만, 자식들이 상처받을까 두려운 가족들과 지원단체의 극심한 반대에 부딪힌다. 친구들이 세상에 나가 새로운 경험을 하고 좀 더 행복해지길 바라는 알렉스는 서로의 믿음과 자신감을 바탕으로 일생 일대의 결심을 하게 되는데..."
223,113312,2014,나의 사랑 나의 신부,"4년의 연애 끝에 결혼에 골인한 대한민국 보통 커플, 영민(조정석)과 미영(신민아).마냥 행복할 줄만 알았던 달콤한 신혼생활도 잠시.사소한 오해와 마찰들이 생기며 ‘결혼의 꿈’은 하나 둘씩 깨지기 시작하는데….이 결혼, 과연 잘 한 걸까?도대체 말이 안 통하는 철부지 남편 ‘영민’ 사사건건 잔소리만 늘어가는 아내 ‘미영’정말 사랑해서 결혼했는데 왜 이렇게 힘든 걸까? 상상하고 꿈꿔 온 결혼, 그 이상의 ‘속’ 깊은 이야기가 펼쳐진다!"
224,113027,2014,나의 첫번째 장례식,"“어젯밤 차량 연쇄충돌 사고로 배우 윌 와일더씨가 사망했습니다.”나는 운 나쁜 토끼 ‘윌’. 어린이 방송에 출연하면서 큰 사랑을 받고 있지만 오늘 내 40번째 생일은 모두가 잊었다. 게다가 오늘따라 또라이 피디의 연기 주문은 밑도 끝도 없고 설상가상 차까지 도난 당하다니! 내 인생 최악의 날이다. 아니 근데 이게 무슨 일? 도난 당한 차가 사고로 불타면서 하룻밤 사이에 내가 죽은 사람이 되었다고?“누구나 한번쯤 자기 장례식에 가보고 싶어하잖아?” 능력있는 배우, 자상한 아빠, 섹시한 남편?! 모두들 나에 대해 무슨 이야기를 할까? 이 기회를 놓칠 순 없지! 절친 ‘라드’의 도움을 받아 인도인 은행가 ‘비제이’로 변장하고 나는 내 장례식에 참석하기로 결정했다.“멍청이도 그런 멍청이가 없었지! 기껏해야 운 없고 멍청한 녹색 토끼였지!”이럴 수가! 내가 바란 인생은 이런 게 아니었는데! 게다가 ‘윌’보다 ‘비제이’를 더 좋아하는 가족들과 황당하게도 자기 남편인줄은 꿈에도 모르고 ‘비제이’와 뜨거운 사랑에 빠져버린 아내까지… 난 이제 어쩌면 좋지?"
225,120098,2014,나이트 오브 더 데드,"1349년, 왕국에는 세상이 생긴 이후로 들어본 적 없고 어느 책에도 기록되지 않은 전염병이 돌기 시작하며 농양과 종기, 두통과 토혈로 많은 사람들이 죽어간다. 사람들의 목숨을 구하기 위해 중대한 임무를 명 받은 신부와 그를 호위하는 네 명의 기사들은 마을을 빠져 나가야 하는데..마을을 빠져나가기 위해서는 좀비들이 득실거리는 금지된 죽음의 계곡을 반드시 통과해야만 한다.과연 그들은 무사히 임무를 수행할 수 있을까?"
226,115228,2014,나이팅게일,"18년 전, 아들을 위해 시골에서 베이징으로 떠나온 할아버지는 아내와의 약속을 지키기 위해 고향에 가기로 한다. 오랜 세월 유일한 친구였던 새 한 마리를 데리고 떠나는 여행에 여름방학을 맞은 손녀 렌싱이 갑작스럽게 합류하고, 도시 생활에만 길들여진 손녀는 낯선 시골로의 여행이 영 못마땅하기만 하다. 멀고먼 여행길에서 버스를 잘못 타고, 길을 잃고 헤매는 우여곡절을 겪지만, 그 속에서 만나게 된 대자연은 렌싱으로 하여금 새로운 세상에 눈뜨게 한다. 마침내 고향에 도착한 할아버지는 뜻밖의 손님을 맞게 되는데..."
227,100303,2014,나인뮤지스; 그녀들의 서바이벌,"K팝의 중심 대한민국에서 스타제국 엔터테인먼트는 걸그룹 ‘나인뮤지스’를 기획한다. 모든 것이 수치로 환산되고 이분법적 갑을 논리가 좌우하는, 정글처럼 치열한 세계에서 아홉 명의 소녀들은 꿈과 성공을 향해 달려가지만 시간이 흐를수록 그들이 감당해야 할 현실의 벽은 높아져만 간다.데뷔무대가 코앞으로 다가온 상태에서 멤버의 무단 이탈과 팀분열은 리더 교체라는 최악의 상황을 만들고, 우여곡절 끝에 치른 데뷔무대는 예상치 못한 반응으로 모두의 꿈과 희망을 산산 조각 낸다. 욕망과 좌절, 질투와 배신이 들끓는 가운데, 꿈을 위해 치르는 그녀들의 열정과 땀은 점점 상처로 얼룩져가는데.."
228,106540,2014,남자가 사랑할 때,"나이만 먹었을 뿐, 대책 없는 이 남자,아직도 형 집에 얹혀 살며 조카한테 삥 뜯기는 이 남자,빌려준 돈은 기필코 받아오는 이 남자,목사라고 인정사정 봐 주지 않는 이 남자,여자한테 다가갈 땐 바지부터 내리고 보는 막무가내 이 남자,평생 사랑과는 거리가 멀었던 한 남자가 사랑에 눈 뜨다!일생에 단 한번, 남자가 사랑할 때"
229,126962,2014,내 마음의 고향,"어려서 절에 버려진 천애 고아 도성은 주지 스님의 보살핌으로 열두 살이 된다. 수행에는 관심이 없고 놀기에 한 눈 팔기 일쑤지만, 마음 한구석에는 늘 어머니에 대한 그리움으로 가득 차 있다.어느 날 절에 불공을 드리러 온 서울의 젊은 미망인을 본 후 도성은 어머니를 만나고 싶다는 생각만 한다.미망인에게는 홍역을 앓다가 죽은 도성의 또래 아이가 있었다. 미망인에게 모성애를 느낀 도성은 그녀를 통해 어릴 때 헤어진 친어머니의 모습을 그린다. 그 절실함이 미망인의 마음을 움직여 양자가 되어줄 것을 부탁한다.얼마 후 미망인은 끈질긴 설득 끝에 주지 스님으로부터 반승낙을 얻어낸다. 하지만 미망인이 도성을 데리고 하산하게 된 날, 친어머니에게 털 부채를 만들어 주려고 숲에 놓아둔 새 덫이 문제가 되어 모처럼 부풀었던 양자가 되는 꿈이 깨어지고 마는데…."
230,107987,2014,내 연애의 기억,"이 남자, 다른 남자와는 다르다…!씁쓸한 기억만 남긴 여섯 번의 연애 후다시는 연애 따위 하지 않으리라 마음먹은 은진(강예원).하지만 그녀 앞에 나타난 순수하고 로맨틱한 현석(송새벽)으로 인해은진은 다시 사랑을 시작하게 된다.이 남자, 나에게 사랑한다고 하지 않는다…!그 동안의 허망한 연애는 모두 잊을 만큼 행복한 나날을 이어가던 은진.그러나 결혼을 앞두고도 사랑한다는 말을 하지 않는 현석으로 인해은진의 마음은 또 다시 불안해진다.이 남자, 알면 알수록 심상치가 않다…?!우연히 현석의 핸드폰에 도착한 낯선 여자의 수상한 문자를 발견하게 된 은진.행복했던 일곱 번째 연애마저 이렇게 끝낼 수는 없다는 생각에 은진은 현석의 뒤를 쫓는다.그리고 곧 은진의 앞에는 현석에 대한 믿을 수 없는 비밀들이 드러나기 시작하는데…수상하게 달콤하고 심장 떨리게 로맨틱한 연애가 시작된다!"
231,103683,2014,내가 잠들기 전에,"매일 아침, 과거의 기억이 사라진 채 남편의 품에서 깨어나는 크리스틴. 매일 아내에게 그녀가 누구인지를 알려주는 벤 그리고 크리스틴의 상태를 알고 아침마다 통화하며 기억을 되찾아 주려고 하는 내쉬 박사. 무언가 심상치 않은 기운을 느끼던 그녀는 내쉬 박사와의 상담을 통해 자신의 사고와 관련된 충격적인 사실을 알게 된다. 매일 아침이 되면 기억을 잃고, 그 누구도 믿을 수 없는 상황에서 과연, 그녀는 자신의 기억을 되찾을 수 있을까?"
232,107456,2014,내비게이션,"단풍이 붉게 물든 어느 가을 날, 영화동아리 ‘푸른별’의 단짝 멤버 수나, 민우, 철규는 자신들이 준비하고 있는 다큐 공모전 출품작 촬영을 핑계 삼아 내장산으로 즉흥 여행을 떠난다. 선배의 차를 빌려 무작정 길을 나선 세 사람. 초행길이라 산 속에서 길을 헤매던 일행은 끔찍한 교통사고를 목격하게 되고 현장에 떨어져 있던 내비게이션을 줍는다. 친절한 안내 멘트를 가이드 삼아 목적지로 향하던 그들은 전혀 예상치 못했던 곳에 당도한다. 허기진 배를 달래기 위해 아무 곳에나 자리를 펴고 고기파티를 하던 일행은 그것이 무덤 앞에 버려진 비석임을 알고 혼비백산 하여 달아난다. 그 때 갑자기 튀어나온 여고생을 차로 치며 그들의 비극은 걷잡을 수 없는 상황으로 치닫는다. 내비게이션은 그들을 안전한 곳으로 안내할 수 있을까?"
233,76651,2014,넛잡: 땅콩 도둑들,"도심 속 공원의 말썽쟁이 다람쥐 설리!그만 나타나면 모든 일이 엉망이 되는 바람에 공원에 사는 동물들은 항상 걱정투성이다.아니나 다를까, 공원에 사는 모든 동물들의 겨울나기 식량창고인 떡갈나무를 홀랑 태워먹는 설리. 제대로 된 재판도 없이 통솔자 라쿤의 주도 아래 공원식구들의 만장일치로 설리는 결국 공원에서 추방을 당하고,그의 곁엔 마음 착한 생쥐 친구 버디만 남는다.주린 배를 채우기 위해 식량을 찾아 떠나는 설리와 버디.평온했던 공원과는 달리 텃세 심한 도심에는 여기저기 위험이 도사리고 있는데…온갖 우여곡절 끝에 절망만이 남았다고 생각하던 바로 그 순간,기적처럼 설리와 버디 앞에 짠~하고 나타난 땅콩가게! 보기만 해도 맛깔스런 땅콩이 수북수북!설리와 버디는 땅콩가게를 털기로 결심한다.한편, 먹을 거리가 없어진 공원식구들을 위해라쿤은 여장부 앤디와 호기로운 그레이슨에게 식량을 구해올 것을 지시한다.사명감을 가지고 도심으로 나선 그들이 도착한 곳은다름 아닌 설리와 버디가 잠입한 바로 그 땅콩가게인데!?그.러.나! 그 땅콩가게에는 숨겨진 비밀이 있으니…그곳은 바로 은행털이 강도범들의 위장 은신처였던 것!설리&버디 vs 앤디&그레이슨이 땅콩을 놓고 아웅다웅 하는 사이,더 큰 위험이 그들에게 다가오는데!설리와 친구들이 땅콩을 훔치기 위해 펼치는 좌충우돌 고군분투 스토리!과연 그들은 땅콩을 차지해 올 겨울을 따뜻하게 보낼 수 있을까?"
234,79876,2014,네온 플레쉬,"리키는 오늘 죽을지도 모른다. 총알 한 발이 그의 머리를 향해 거침없이 날아간다. 왜 나를 죽이려고 하는 것일까! 그의 머릿속엔 많은 생각이 휘몰아친다. 갱단과 마피아, 트랜스젠더, 자신의 매춘업 개업에 관한 이야기가 담겨있다. 언더그라운드 세계의 암울한 분위기와 범죄집단 내에서 갈등하는 인간적 고민이 범죄영화 특유의 스릴러 플롯을 통해 펼쳐지는 암울한 꼴라쥬.어릴 때 버려진 엄마의 기억은 손에 들고 있는 사진 한 장뿐인 리키는 뒷골목 생활을 하며 얼마 후 출옥 할 엄마를 위해 착실히 돈을 모아 둔다. 그리고 엄마와 함께 할 클럽을 열고 엄마의 출옥을 마중 나가지만, 정작 엄마는 치매에 걸려 누가 누군지 하나도 기억하지 못한다. 매춘 클럽을 시작 하며 일어나는 뒷골목생활과 갱단, 매춘의 이야기를 통해 전개되는 이 영화는리키가 엄마를 생각하는 마음과 흑인 매춘부 여성을 사랑하는 치노의 열정, 성전환 수술을 받고 싶어하는 프렌세스가 흑인 매춘부 여성의 갓난 아기를 보며 갖는 따뜻한 마음 등 코믹하면서도 인간적인 면을 보여준다."
235,123416,2014,넥스트 제네레이션 패트레이버,"로봇 형태의 중장비 '레이버'가 산업 전반에 보급된 미래, '레이버'범죄를 전담하기 위한 '패트레이버' 부대가 결성된다.하지만 제 3세대를 맞이한 '패트레이버' 부대는 '레이버'의 퇴보와 함께 설 자리를 잃고 존폐의 위기에 놓이게 된다.개성 넘치는 '패트레이버' 부대원들은 명목상으로만 남아있는 팀의 존폐위기 속에서 무기력하게 훈련을 이어간다.그러던 중 예기치 않은 '레이버' 범죄가 일어나고, 오랜만에 '패트레이버' 부대에 출동 명령이 떨어진다.드디어 '패트레이버' 부대의 멈춰져 있던 전투 레이버인 '잉그램'의 시동이 걸리고, 수년간 훈련만 해왔던 '패트레이버' 부대의 본격적인 출동이 시작 되는데..잠들었던 전설, '패트레이버'가 깨어난다!"
236,123417,2014,넥스트 제네레이션 패트레이버 2,"Episode 2. 98식 재기동하라!무리한 훈련을 하던 1호 ‘잉그램’의 본체 파손과 2호기의 부품 손실로 위기를 겪고 있는 ‘패트레이버’ 부대.이런 ‘패트레이버’ 부대를 없애기 위해 본청에서 ‘잉그램’의 장비 총 점검을 실시한다는 명령이 떨어진다.가만히 서 있기도 힘든 ‘잉그램’을 5일 이내에 움직임이 가능하도록 만들어야만 하는 대원들은 비상체제에 들어가고, 다양한 위기 속에서 장비 총 점검이 실시 되는데…과연, 대원들은 무사히 장비 점검을 마치고 ‘패트레이버’ 부대를 지킬 수 있을까?드디어, 잠들어 있던 ‘잉그램’이 전격 기동한다!Episode 3. 철권 아키라!게임에 절대적인 집중력과 실력을 가지고 있는 ‘아키라’!어느 날, 퇴근 후 찾아간 오락실에서 엄청난 고수를 만난 ‘아키라’는 그에게 대결을 신청한다. ‘아키라’는 대결에서 이기기 위해 특별훈련을 받게 되는데…과연, ‘아키라’는 훈련을 성과를 이뤄낼 수 있을까?"
