title,review
제5침공,",,안녕하십니까 제5침공을 보러가는 호갱들이 생길까봐,리뷰를 쓰게된 '일반인' 입니다.,,제가 이 영화에대한 리뷰를 왜쓰느냐?,자 이영화를 보신 분들이라면 제 리뷰에 공감을 하실겁니다.,,일단 순서대로 한번 제 느낌을 나열해보죠.,,,,1. 개연성 따위 없다.,,우선 영화는 지구의 재난이 외계우주선이 등장한 후 생긴 1~4침공으로 시작되어 우리의 주인공,'베이글'로 유명하신 '클로이 모레츠'가 침공도중 잃게되는 동생을 찾는것으로 시작이 됩니다.,영화를 보신분은 알겠지만, 이영화가 로맨스 영화인지 재난 영화인지 감동 영화인지 동생찾는 영화인지 마지막으로 이게 영화인지 잘 모를겁니다.,일단 영화도중에 한 외계인이 클로이 모레츠누님의 순수한 매력에 푹 빠져서 사랑을 하게되고 자기 동족을 학살합니다. 이분은 종종 불쑥 나타나서 부담스러운 맨트를 날려주는 개그캐릭터 이기도 하지요. 여기서 뭐지 저 외계인.. 미친놈이 불쑥나타나서 이상한 맨트날리더니 끝에서 이봐, 여주 클로이 모레츠!! 나는 동족보다 ㅅㅂ 너를 택했어 이러더니 동족 기지 날려버리네? 이거 혹시 로맨스영화인가? 라고 느끼는 분들 1타입.,,그 다음으로는 예고편에 나오는 지진, 그리고 해일 뭐 전자파로 인한 전기의 차단 이딴게 생기면서 지구에 위기가 옵니다. 난민촌이 생기고 뭐 그런 모습을 보면서 와 ㅅㅂ 이게 지구의 끝장이구나 역시 외계인은 무서워. 라고 느끼는 분들 2타입.,,재난을 통해서 부모님을 다 잃고 마지막남은 동생이 없어지자, 동생을 찾아 나서며 산 전 수 전 고 생 겪으면서 결국 동생을 찾게되는 누나의 눈물나는 정성을 보며 감동을 느끼는 분들 3타입.,,마지막으로 일단 지구는 망해요. 예 지구는 망합니다. 군 자체를 먹어버린 외계인들이 결국 마지막까지 살아남아서 건재한상태로 영화는 끝납니다. 그런데 이런 극한의 상황속 영화에서 생존한 아가들이 비춰지며 나오는 맨트.,'인간은 극한의 상황일수록 뭐 희망을 가진다. 그 희망을 잃지않는한 인간은 강하고 질긴 종족이다' 라는 식의 맨트를 남기고 갑자기 감독이름이 뜹니다.,,전 처음보고 일단 한 3분동안 고민에 빠졌습니다. 미친 감독샛기가 존나게 생명력이 있어서 인간에게 희망을 주려고 이 영화를 만들었구나 라고 감독을 이해하려고 애썻지만 도저히 내용을 이해할수가 없었습니다. 이영화를 보고 집에와서 자기전, 미친 감독샛기가 하려는 말이 도대체 뭐지 하면서 희망차지 못했던 제 삶을 회고한 기억이 떠오릅니다.,,,여기까지, 이영화 보려는 님들아 이건 뭐 영화인지도 모를만큼,개연성 따위가 존재하지 않습니다.,,,,2. 제 5침공,,제 1침공은 '전기 차단',제 2침공은 '대지진',제 3침공은 '전염병',제 4침공은 '침투(외계인의 인간침투 - 숙주가됨)',제 5침공은 '장르파괴' 입니다 알겠죠?,,,,3. 제 주관적인 생각,,제가 영화를 정말 좋아합니다. 명작이든 똥작이든 가리지 않고 봤고, 평점이 제일 낮다는 소위 말하는 '다세포 레이디'도 시청한 '영화 애호가 일반인'으로써 이영화를 감히 평가하자면 정말 쓰레기 입니다.,,내용을 정리하자면,,'동생을 찾아다니는 누나의 사랑' + '인간에게 사랑에 빠진 느끼외계인' + '가족을 잃고 왜 별명이 좀비인지는 모르지만 좀비가된 누나의 고딩 첫사랑의 입대' + '지구재난의 폐혜' + '장르파괴' 가 아주 고르게 섞여있어서,결국 궁극의 장르파괴물을 만들어낸 희대의 역작입니다.,,,,,여러분, 여러분들의 9천원은 정말 소중합니다.,돈이 없을 때, 9천원이 여러분들의 손에 가지런히 놓여있다고 상상해보십쇼,얼마나 행복하고 또 좋은 일입니까 그쵸,,,그러니까 보 지 마 세 요^^,추천하였습니다."
제5침공,"클로이 이뻐서 참을려고했는데 야 설정이 좀 솔직히 심각하게 말이안되잖아.,EMP에 달리던자동차까지 영향받을때부터 답없다생각했는데,3시간이면 느긎하게 마실가듯 가는 8마일을 2박3일동안 걸어가?,민간인한테 총을겨눠? 애들은 군인으로써?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ클로이가 이딴영화출연한게 더 대단하다. 그런데도 침공한 주인 자체가 외계인도 아니고 그냥 기생충이라이거지?,4차침공으로 개망나니되었는데 총쏘면서 훈련까지 시킴? 공군은 먹혀가지고,위에 기생충전투기들 계속 정찰 날아다니고있는데? 기생충도 사람머리만하던데,어딜로 기어들어간거임??,,전쟁중에 곰돌이 가져다달라는 10살짜리 꼬맹이도 노답이고,그걸 갖으러 가겠다고 갔는데 잠시출발지연해달라고 말도안하고 가는 클로이도,노답이고 침공받아서 급작스럽게 훈련받는 15살짜리 중고딩들은 체스랑 포커두면서 훈련받고,,,처음에 침공하러왓는데 모선을 10일동안 대답없다고 가만히 놔둔거부터,이상했어 슈@발 . 군인이 민간인한텐 총겨눠서 대ㅡ가리에 빵꾸내고있는데,모선엔 총알한발 안쏘고 냅뒀다고? 클로이는 다리에 총맞은지 몇일되지도않았는데,개잘달리고있다. 5차침공이 얼마남지도않았는데 총쏘는방법은 둘쨰치고,격투술 가르치고있는거봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 피난와중에 클로이는 다리쩔뚝거리면서,잘생긴남자애 목욕하는거 훔쳐봄,,,감연된 숙주들은 어디서 총구했는지 다모여있어. 외계인총도아니야 그냥인간총임.,총기 쌔비고 구하는게 저렇게쉬운일이었을줄이야 15살꼬맹이들이,언제 전술은 배웟는지 서로명령함.,추천하였습니다."
제5침공,"와 정말 이 영화를 보고 느끼는 감정이 이루 말로 표현하기가 힘들다.,,영화를 보고있는 중반부터 든 생각이 있다,,'와 이건 내가 요근래(한달이내) 본영화중에 가장 최악인걸?',그런데 영화가 진행되면서부터 생각이 바뀌면서,'와 이건 내가 3개월동안 봤던 영화중에 가장 최악인걸?',.,.,.,이러다가 내 나이 24년까지 왔다.,,솔직히 의문이 든다,이 영화를 제작한 사람들은 다른 영화를 안보고 사는건지,요즘에 나오는 영화를 보고 자기들이 만들어낸 창조물이 거기에 너무나도 딸리고 창피한 작품이란걸 느끼지 못한느건지 의아스럽다.,,이 영화를 보면 초중반부터 끝날때까지 이질감이 존나 강하게 드는데,,그래픽과 영상수준은 정말 최신이맞고 CG퀄리티도 뭐 나쁘지 않다만,스토리수준과 개연성과 표현력이 진심 ... 시대가 링크가 안된다고해야되나?,이딴 저급한 스토리를 이런 영상으로 구현해내고 있다는거에서 가장 큰 이질감이 온다.,,연기도 최악이다.,클로이모레츠 배우랑 12세 연령보고 친구랑 들어가면서,설마 존나 하이틴스러운 영화거나 파워레인저 수준은 아니겠지?,둘다 존나 맞다^^,,제발 이런 장르 만드는 감독님들아,장르에 집중 좀 쳐하세요 ^^,이 영화를 보면 외계인 침공영화라는 생각이 존나게 안들고 희미해지고 잊혀져버릴정도로,사건집중이 개 흐지부지하다,하이틴영화스러운 러브라인 왜 쳐만들고 계속 나오는지 ㅋㅋㅋㅋㅋㅋ,집중이 안돼 집중이,클로이모레츠 혼자 남아서 동생찾아 헤매이고 길찾는데 긴장감이 없어 몰입도안돼,왜?,길가다 만난 의문의 남성 장작쳐패는데 남성미 느끼고 홀랑반하고,동생구하러가는길에 잠깐 만든 침소근처에서 샤워하는 의문남의 근육보고 홀랑반하고 ^^,,어 그래 그냥 그대로 그남자 대학까지 입학해서 기숙사 생활이라도 쳐하지그랬니?,,외계인이라고 나온 남자애 싸우는 액션수준 ㅋㅋㅋㅋ 나무에서 나무사이로 날라다니면서 총쏘는거 보고 거의 건즈삘나더라,리얼 파워레인저 수준이 구현된거지.,,하 진짜 주저리주저리 적고있는데 욕하고 싶은게 너무많아서 정리가안되네,걍 처음부터 끝까지 너무 유치하고 개연성수준;;,,외계인이 단계별로 침공한다는데 그 방법이 안나와,결과만 있고 설명이 존나 없어 걍 그러려니 하라는건지,,,이 영화 보면서 존나 중반부터 지금 내 옆에서 같이 영화보고있는 친구의 분노가 어떨지 생각날 때부터 피식피식 실소가 나오기 시작했는데,,중반 넘어가고 나서는.,나는 진짜 영화보면서 관객들이 이렇게 한마음 같은뜻인 영화는 본 적이 없다.,,개같은 장면 나올 때 마다,8인 입원병실에서 환자들이 막장드라마 볼때 '사실 우리 남매래!' 이 대사 듣고 탄식하고 한숨쉬고 수근덕거리는 그런 반응이 줄줄이 이어진다.,한번 그러는게 아니야,여기저기서 한숨이 들리고,실소가 들리고,나는 그런 주위 반응이 존나 웃기고 내가 개쓰레기같은 영화를 보고있는거에 화가날법도 한데 이게 너무 영화가 터무니없으니까 분노를 넘어서 초월했다고해야되나? 계속 웃음이 나올려고 하는데,주위에서 그런 반응이니 몸 들썩거리면서 입막고 쳐웃었음 ㅎㅎ,,사실 영화보면서 이렇게 많이 웃어본적도 처음이네.,많이 웃은거, 이거하나 좋았음.,추천하였습니다."
제니스 웨딩,",,,Jenny's Wedding, 2015,,,,배우 캐서린 헤이글은 주로 로맨틱 코미디 장르에서 전형적인 캐릭터만 소화해왔다는 비판을 받아왔다. 아예 그녀 자체가 '진부하고 시시한 로맨틱 코미디'라는 장르를 상징한다는 우스갯소리까지 있을 정도였으니 말 다했다. 그러나 <제니스 웨딩>은 그간 그녀의 전형성에서 벗어난, 특별하고 의미있는 작품이다. 30대가 되어도 남자친구를 가족에게 소개시켜주지 않고, 결혼할 생각도 없는 '제니'가 마냥 답답한 가족들. 그러던 어느날, 제니가 레즈비언이며 5년간 살아온 룸메이트와 결혼하겠노라는 폭탄선언을 하게 된다.,,최근 한국 영화 <연애담>에서 암시되듯이, 많은 레즈비언들이 가족들의 기대와 걱정에 못이겨 억지로 사랑하지도 않는 남성과 허울과도 같은 결혼을 한다. 그리고 주로 많은 작품들이 자신의 정체성과 가족을 두고 저울질해야하는 동성애자들의 갈등을 주목한다. 반면 <제니스 웨딩>은 커밍아웃을 선언한 주인공으로부터 남겨진 '가족'들의 이야기를 비추고 있다는 점에서 주목할만한 하다.,,,,,,<제니스 웨딩>은 같은 미국 영화이지만 보수적이고 입소문이 빠른 시골 마을을 배경으로 하고 있다. 그리고 그곳에선 여전히 커밍아웃을 하거나 성소수자인 가족을 둔다는 것은 무척이나 어려운 일이다. 이처럼 영화는 국가, 인종에 상관없이 여전히 성소수자들의 사랑은 큰 용기를 내야하는 일임을 보여준다. 그래서 <제니스 웨딩>은 <어바웃 레이>에 비해 현실적이며, 공감갈 구석이 많다.,,상냥하고 따뜻한 성격의 '제니'는 형제들 중에서 부모에게 가장 이쁨받는 자식이었다. 그런 그녀를 부모들이 하루 아침만에 내치게 된 건 그녀의 성정체성 뿐만이 아니다. 소방관인 '에디'와 마을 사람들과 사교하는게 유일한 낙인 '로즈'에게 동성애자인 자식을 둔다는 것은 곧 자신들의 인간관계마저 흔들린다는 뜻이기 때문이다. 결국 자식이 동성애자라는 이유만으로 친구들은 그들에게서 등을 돌린다. 이것은 누군가 자신의 정체성을 밝힌다는 것은 개인의 일만이 아니라 가족 모두가 연결되어있고 감당해야 하는 일임을 보여준다. 그렇기에 더욱 어려운 것임을 말이다.,,,,,,,<제니스 웨딩>은 제니의 결혼이 가족 전체에 끼치는 파장을 보여준다. 제니의 가족들은 시골 마을의 여느 평범하고 화목한 가족같아 보이지만, 그 속엔 저마다의 불행과 고통들이 있다. 다만 숨기고 있을 뿐이다. 제니의 부모님들은 인생을 함께 살아온 동반자로서의 애틋함과 동시에 서로 식어버린 감정을 마주하는 씁쓸함을 보여준다. 제니의 동생인 '앤'은 더이상 서로를 사랑하지 않음에도 '부부'라는 타이틀만 유지하고 있다. 그래서 그녀가 남의 불행과 소문에 관심이 많은 것도 그런 이유에서이리라.,,이러한 가족들의 모습은 사회가 요구하는, 혹은 바람직하다고 인정하는 틀 안에서 자신을 맞춰사는 것이 '행복'은 아님을 말하고 있을 것이다. 그래서 제니는 '행복해지고 싶어서' 키티와 결혼하겠다고 말한다. 비록 타인들에게 손가락질 받아도, 가족들에게 외면받아도 자신이 행복해지는 길을 택하겠다고 말이다.,,,,,,행복을 쟁취하기 위해 위험을 감수하는 제니의 모습을 보며, 억지로 부부생활을 유지하던 '앤'은 바깥으로 나도는 남편에게 이혼을 선언한다. 그녀가 시들어버린 '잔디'를 자꾸 언급하는 것은 그것이 더이상 관심받거나 사랑받지 못하는 자신을 연상시키기 때문일 것이다. 이러한 비유는 <데몰리션>에서 남자주인공에게 '냉장고를 고쳐달라'고 재차 부탁하는 아내의 모습과도 연결된다.,,보수적인 마을에서 자신의 체면과 사회 생활을 걱정하는 부모들은, 결국엔 자식을 위해 그 모든걸 내려놓고 있는 그대로의 '제니'를 인정하게 된다. 이렇듯 부모란 어떻게든 다시 일어나는 존재다. 말안듣는 자식 때문에 울고 누워도, 결국 결혼식 당일날엔 참여해 자식의 모습을 보고야 마는 것이다.,,,,,,,결국 <제니스 웨딩>은 성소수자들의 이야기라기 보다는 '가족 드라마'에 가까운 영화라 봐야할 것이다.,하지만 성소수자들의 이야기는 많지만, 그들의 가족들이 어떻게 그 문제를 받아들이고 해결해나가는지는 잘 그려지지 않았다는 점에서 상당히 의미있게 다가오는 작품이다. 한국 사회에서도 나서서 밝히지 않을 뿐, 이와 같은 고민을 겪고 있을 많은 개인과 가족들이 함께 보기에 좋은 작품이 아닐까 싶다.,,물론 그들이 겪는 고민이나 갈등이 좀 더 치열하고 깊이있지 못하다는 건 아쉽기도 하다. 하지만 그럼에도 이 정도의 작품이라도 나온 것이 반가울 따름이다. 제니의 부모로 나오는 톰 윌킨슨, 린다 에몬드의 연륜있는 연기도 영화를 든든히 받쳐준다. 반대하다가도 막상 딸을 헐뜯는 남들 앞에선 열렬히 딸을 변호하는 엄마의 모습이란.. 비록 상대방이 내가 원하는 모습이 아닐지라도 '사랑'으로 끌어안고야 마는 가족의 힘을 느끼게 만드는 영화다. 그 지점에서 'family is worth fighting for' 이라는 영화 포스터의 문구는 깊이 와닿는다.,,더이상 성소수자인 개인과 그들의 가족들이 이런 고통과 갈등을 겪지 않도록, 사회적 분위기가 성소수자들에게 열려있다면 많은 비극을 막을 수 있지 않을까 싶다. 서로 사랑하기에도 부족한 인생인데, 미워하기엔 너무 시간이 아깝지 않은가.,,,,ps: 영화 속에서 제니가 힘들게 커밍아웃을 하자, '사실 너가 고등학생일때부터 알고 있었다'고 답하는 오빠의 모습이 등장한다. 이 장면을 보며 '앨런 쇼' 호스트의 아내이자 모델인 '포샤 드 로시'가 동성애자임을 고백하자, 그녀의 오빠가 '내가 겨우 그런 이유로 너를 내칠줄 알았니? 나를 그 정도로 봤다면 정말 실망이다'라는 답변으로 그녀를 눈물짓게 했던 일화가 떠올랐다.,,,△미국의 유명한 레즈비언 커플인 앨런 드제너리스와 포샤 드 로시.,,추천하였습니다."
제5침공,",영화에서 중요하게 나오는 씬은 전부 예고편에 있는게 전부입니다.,,제1침공 암흑! 갑자기 불이꺼지고 자동차2대가 충돌하고 멀리서 비행기 톡 떨어지고 끝!,,제2침공 뭐더라.. 지진? 해일? 이런건데 해일은 예고편에 나온게 그대로 나오는거 끝이고,,지진은...하하하하 그냥 도시에 지진나면 돈이 많이 드니까 숲에서 나무흔들리고 하는걸로 퉁!,,그리고 홍수 나는것도 어이없게 산속에있다가 나무위에올라가서 간신히 목숨건지는 아주,,저렴한 쓰레기 CG 선택 하셧구요,,제3침공 조류독감?ㅋㅋㅋ 그냥 시체들 누워잇고 주인공 들어갓다가 빠꾸먹고 어머니 돌아가시고,,끝!,,그리고 이해가 안가는게 난대없는 키스신 ㅋ 어째서 여기서 로맨스가 나와야하는지 모를 위치에서,,뜬금없이 키스하고 ㅅㅅ 까지 하는 아주 대범한 하하하하하 돈많으신 분들 꼭 보세요,,인생에 손꼽을 쓰레기영화가 여기있습니다.,추천하였습니다."
제니스 웨딩,"제니스 웨딩,리뷰보기,,,,,남자랑 둘이서 평생을,,같이 산다는 상상은 두려웠다.,,아무래도 잘 못 할 것 같고..,,중간에 파토 낼 것같고...,,진짜 허물 없는 여자친구는 있다.,,,,,,,,,그러나 세상이 말리는 일이지.,,여자끼리 살면 2세는 어찌 낳으며,,아이들 체면이 안 서겠지?,,동성애 결혼에 대한 스토리같다?,,하지만 지금도 안 되는 짓이지...,,,,,추천하였습니다."
제니스 웨딩,"​,​,​,​,​,​,​,​,​영화정보,​,​,​,​ http://www.imdb.com/title/tt3289712/,,,​,​,​,​예고편,​,​,​,추천하였습니다."
제니스 웨딩,",,20170903 : 영화 제니스 웨딩 (Jenny's Wedding),,,제니스 웨딩,리뷰보기,,추천하였습니다."
제니스 웨딩,",,보수적인 부모님 밑에서 별다른 문제 없이 반듯하게 자란 제니.,그런 제니에게도 말 못할 비밀이 있었으니, 바로 그녀가 레즈비언이라는 사실.,룸메이트라고 속였지만 사실 오랜 기간 사랑하는 연인 사이였던 키티와 결혼하기 위해 제니는 결국 커밍아웃하기로 결심한다.,제니의 정체를 알게 된 그녀의 가족과 이웃은 큰 충격에 휩싸이고, 그녀의 결혼계획은 주변의 거센 반발에 부딪히게 된다.,과연 제니는 가족들과의 갈등을 극복하고 행복한 결혼에 성공할 수 있을까?,,영화정보 : http://movie.naver.com/movie/bi/mi/basic.nhn?code=119000,추천하였습니다."
제니스 웨딩,"​,​,​,가슴을 따뜻하게 적시는 온가족 힐링 감동 무비 제니스 웨딩 12월 대개봉 확정!,,,레즈비언이라는 사실을 숨기고 착실한 딸로 살아온 제니가 오랜 기간 파트너였던 키티와 결혼하기 위해 커밍아웃 한 뒤 가족의 편견을 극복하고 화해하는 이야기를 그린 온가족 힐링 감동 무비 <제니스 웨딩>이 오는 12월 개봉을 확정하고 결혼하고 싶은 여자의 설렘을 고스란히 담아낸 메인 포스터를 공개했다.,​,​,나, 사랑하는 사람이 생겼어요! 결혼하고 싶은 ‘제니’의 설렘 가득한 메인 포스터 대공개!,,,이번에 공개된 메인 포스터에서는 가장 먼저 부케를 든 채 행복한 미소를 짓고 있는 ‘제니’(캐서린 헤이글)의 모습이 눈에 띈다. 배우 ‘캐서린 헤이글’은 가족의 편견 속에서도 인생의 반쪽과 결혼하고 싶은 ‘제니’의 설레는 마음을 밝은 미소로 잘 표현하고 있다. 또한, “이번 크리스마스에는 인생의 반쪽을 만나세요!”라는 문구는 추운 겨울, 옆구리가 허전한 솔로 관객들의 마음을 자극하며 올 겨울 마음이 따뜻해지기 위해 꼭 봐야하는 필람 무비 로 관객들을 사로잡고 있다.,,,<제니스 웨딩>의 메인 카피인 “나, 사랑하는 사람이 생겼어요!”는 ‘제니’의 환한 미소와 잘 어우러져 인생의 반쪽을 찾은 ‘제니’의 설레는 마음을 잘 담아내고 있는 동시에 그녀의 결혼 상대가 과연 누구일지 궁금증을 유발한다. 또한, 하얀 웨딩드레스와 부케를 비롯하여 전반적으로 밝은 색채를 사용함으로써 결혼의 설레는 분위기를 한층 더 고조시키고 있다.,​,,감독 조카의 감동적 실화 바탕! 크라우드 펀딩 사이트 통해 1억 기부 받아!,,한편, 온가족 힐링 감동 무비 <제니스 웨딩>의 훈훈한 제작배경이 공개돼 화제가 되고 있다.,<제니스 웨딩>은 감독 ‘메리 아그네스 도노휴’ 조카의 가슴 먹먹한 실화를 영화화 한 것으로, 대표적인 친한(親韓) 배우 ‘캐서린 헤이글’이 한국 가족과 유사한 보수적인 미국 가족 속 ‘제니’를 연기해 특별하지만 보편적인 사랑에 대한 깊은 공감을 불러일으킬 전망이다.,또한, 2015 아웃페스트 LA LGBT 영화제에 공식 초청되며 영화적 가치를 인정 받기도 한 <제니스 웨딩>은 크라우드 펀딩 사이트 인디고고INDIEGOGO를 통해 전세계 1,113명의 팬들로부터 약 1억 원을 기부 받은 사실이 밝혀지며 관객들을 또 한번 놀라게 하였다. 해당 기부금은 영화의 감동을 배가시키는 사운드트랙에 사용되어 한층 완성도 높은 영화를 만들 수 있었다.,이처럼 전세계 팬들의 응원으로 완성된 온가족 힐링 감동 무비 <제니스 웨딩>은 감동적인 스토리와 품격 있는 사운드트랙을 통해 오는 12월, 어수선한 세상에 차가워진 국내 관객들의 마음을 따스하게 어루만져줄 예정이다.,,,추천하였습니다."
제니스 웨딩,"제니스 웨딩,리뷰보기,,추천받아서 봤는데 내 취향은 아니었다. 넘 고구마같았고, 자기 의견만 피력하는 것같아서 보기 힘들었다. 엄마 아빠는 당연히 이해해줘야 하는 사람인가? 하지만 시간의 흐름에 따라 결국 이해해줬다. 그들에게도 시간이 필요한 거라고. 딸을 이해할 시간.,추천하였습니다."
제독: 미힐 드 로이테르,"​,​,​,​,​,​,​,​,​,​영화정보,​,​,​,​ http://www.imdb.com/title/tt2544766/,,,​,​,​,​예고편,​,​,​,추천하였습니다."
제독: 미힐 드 로이테르,",,,,전투장면은 실감이 나지만 배를 어떻게 운영하면서 전투를 승리로 이끌었는지에 대한 영상은 이해하기 힘들게 제작한 아쉬움이 있습니다.,,평소 듣기 힘든 네델란드 말을 들을 수 있는 기회 네요.,,,,17세기 네델란드는 유럽 유일의 공화정체제였고,2만 척의 배로 해외무역을 장악하여  부유해졌는데,,,주변의 왕정국가들은 이를 반기지 않았다.,영국은 네델란드에 전함을 보내 교역을 방해하였고,,독일은 수로를 노렸고(세계 대전 때 독일 해군은 발틱에서 돌아 나오다 길목을 막고 있는 영국과 싸워야 하는 상황에서 보듯이, 바로 대서양으로,나갈 수 있는 물길이 절실했을 겁니다),,프랑스는 남부 늪지대를 노리고 있던 상황(당시는 벨기에 없었던 상황으로,아마 벨기에 지역을 노렸다는 의미인 것 같습니다).,,,,,제독 마르텐 트롬프가 1653년 7월 31일 영국과의 스헤베인언 전투중 사망하고, 왕당파와 공화파로 나누어 격력한 정쟁을 벌이던 네델란드는 수상으로 요한 드 비트 경이 선출되자, 그는 미힐을 제독으로 삼고 싶었지만,,미힐은 귀족출신이 아니란 점, 그동안 가정에 충실하지 못했다는 점,,전사한 트롬프의 아들 코넬리스 트롬프 등의 이유를 들며, 옷을 벗고,플리싱엔에 있는 집으로 갑니다.,,수상은 어쩔 수 없이 오브담 경을 제독으로 삼았지만,,그는 로스토프트 전투에 나가 함선 25 척을 잃고, 3천 명 전사,,2천 명이 포로로 잡히는 엄청난 공을 세우자,,,,,수상은 결국 미힐을 집으로 초대해 설득하는 방법을 선택합니다.,,제독이 된 미힐은 배를 개선하고, 깃발 신호체계를 바꾸고, 급여 인상으로,,수병들의 사기를 북돋아 주고,,영국과의 4일 해전에서 승리하지만, 2일 해전에선 한심한 코넬리스 트롬프가 전선 이탈로 많은 피해를 보게 되고, 아버지 트롬프를 봐서 인지,,미힐은 트롬프를 군법회의까진 보내지 않고 직위해제합니다. 하여간 어딜가나 이놈의 트롬프, 카드 놀이나 하면서 조용히 살 것이지.,,미힐은 이를 만회하기 위해 영국 주력 함대가 정박해 있는 런던 채텀을 기습해,,화공으로 함대를 격파하고, 영국 찰스 2세가 네델란드의 조건을 수락하는 브레다 평화협정을 체결하게 만듭니다.,,,,,그러나 뒤이어 프랑스 루이 14세가 병력을 모으고 네델란드 남부,,마스트리흐트를 공격하면서, 이를 왕당파들은 수상을 음모하는 기회로 이용하는데, 미힐을 밀어주려고,육군을 약화시켜 나라를 프랑스에 넘기려 한다는 어처구니 없는 소문을 퍼뜨리고,,이에 흥분한 시민들은 수상을 죽임니다. 네델란드 국민이 의외로 단순하단 생각이 드네요.,,정권을 잡은 왕은 독일, 프랑스, 영국의 침략을 물리치기 위한 대책을 세우고, 자신을 밀어주던 수상을 잃은 미힐을 설특해,트롬프를 수하에 거두게 하고, 영국을 물리치라고 합니다.,,미힐은 트롬프가 전열을 이탈하는 특성을 이용, 이번에도 이탈할 것을 명령하고, 이를 이용해 함대의 벌어진 틈으로,상륙작선을 펼치려는 영국 함대를 물리쳐 승리합니다(텍셀 전투).,,,,하지만 미힐을 중심으로 공화파가 힘을 뭉치는 것을 두려워한 왕은 전공을 모두 트롬프에게 돌리자, 자신의 운명을 직감한 미힐은 사퇴를 원하고,,속좁은 왕은 미힐의 식구를 볼모로 프랑스 전투에 나가도록 협박하여 어쩔 수 없이 미힐은 프랑스 전투에 나가 사망합니다.,네델란드 역사는 잘 몰랐는데 여기도 정치는 개판인가 봅니다.,,,,,네델란드 왕은 이순신 장군이 12척으로 일본을 물리쳤다는 사실을 일본 나가사키에 교역을 하던 네델란드 상인에게 들었는지, 미힐이 프랑스 군과 교전할 때 달랑 12척을 갖고 나갑니다. 미힐이 이 전투에서 이겼다면 난리났었겠죠.,왕(빌헴 3세)은 영국 왕족 메리 스튜어트와 결혼하고, 나중에 영국, 아일랜드,,스코틀랜드 왕이 되었다고 나옵니다.,,,,의회에서 연설하는 장면이 자주 나오는데,연설중 맞장구 치는 말로 옳소, 옳소하면서 책상을 두들깁니다.,,Hear, hear(옳소, 옳소, 영어 대사 http://cafe.naver.com/moodra/1640 ).,,,추천하였습니다."
제독: 미힐 드 로이테르,",,﻿엑슬레이터 미디어가 17세기 앵글로색슨계 네덜란드인 해전 동안을 배경으로 한 영화 <애드미럴> 의 북미 배급권을 획득했습니다. 이 영화는 내전의 가장자리에 있던 네덜란드의 어린 공화국 당시 프랑스,독일,영국에 저항하는 전투에서 네덜란드 해군을 이끌 때 유명한 영웅 해군제독 미힐 드 로이테르 의 이야기를 그립니다.,​,찰스 댄스,룻거 하우어,프랭크 래머스 가 출연하고 로엘 르네 가 연출을 맡고 라스 분,알렉스 반 갈렌 이 각본을 맡았으며 클라스 드 종 이 제작하고 레인이 기획한 이 영화는 2016년 초 개봉합니다.,​,Source:Deadline​,,추천하였습니다."
제독: 미힐 드 로이테르,",,,2015년작,감독 - 로엘 르네,제목 - 제독 ; 미힐 드 로이테르 (Admiral, Michiel de Ruyter),출연 - 찰스 댄스, 룻거 하우어, 다니엘 브로클린뱅크, 바리 아츠마, 오렐리 메리엘, 데릭 드 린트,,엘라 준 헨라드, 타이고 거낸트, 프랭크 래머스, 플립 피터스, 에그버트 잔 위버,,로랜드 펀호트, 윌 보든, 닐스 베르쿠이젠, 리케 반 렉스몬드,,,추천하였습니다."
제독: 미힐 드 로이테르,",< 실 팀 8: 비하인드 에너미 라인스> 로엘 르네 감독연출 네덜란드 액션모험드라마영화 미힐 드 로이테르 (Michiel de Ruyter) 예고편 & 단편영상 & 스틸이공개되었다,,<오만과 편견 그리고 좀비> 찰스 댄스 , <저니 바운드> 룻거 하우어 , <칼> 다니엘 브로클린뱅크 , <타타우> 바리 아츠마 , 배우 오렐리 메리엘 , <코드 엠> 데릭 드 링 , <보이 7> 엘라-준 헨라드 , <보이 7> 타이고 거낸트 , <더 갱스 오브 OSS> 프랭크 래머스 , <패밀리 S다이어리> 플립 피터스 , <브리즈프!> 에그버트 잔 위버 , <브라이드 플라이트> 로랜드 펀호트 , <이미테이션 게임> 윌 보든 , <20 라이즈,4 페어런츠 앤 어 리틀 에그> 닐스 베르쿠이젠 , <토스카나 웨딩> 리케 반 렉스몬드 등등이출연하며 각본은 <페니의 쉐도우> 라르스 붐 이맡았고 2016년 2월23일 북미에서 VOD로공개되며 2016년 3월11일 DVD/블루레이로 공개될예정이다,,,,,,[예고편],,동영상이 첨부되었습니다. 원본보기,동영상이 첨부되었습니다. 원본보기,,,,,[단편영상],,,동영상이 첨부되었습니다. 원본보기,동영상이 첨부되었습니다. 원본보기,,,,,[스틸],,,,추천하였습니다."
